Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	335.08427969585125	55.33072335769522	0.0	0.0	false	null
line	+	335.08427969585125	55.33072335769522	0.0	0.0	false	
line	+	335.02952578962055	55.33597556430029	0.0	0.0	false	
line	+	334.96563239169944	55.34639905323209	0.0	0.0	false	
line	+	334.9017053377074	55.356788925608974	0.0	0.0	false	
line	+	334.8468912822035	55.36195880525366	0.0	0.0	false	
line	+	334.8104406119327	55.330774799692854	0.0	0.0	false	
line	+	334.80140965809676	55.29961066206498	0.0	0.0	false	
line	+	334.8015226003507	55.26326283358466	0.0	0.0	false	
line	+	334.77430349704696	55.23207670222184	0.0	0.0	false	
line	+	334.72887982751035	55.211241496140474	0.0	0.0	false	
line	+	334.6652447561143	55.200736750452045	0.0	0.0	false	
line	+	334.6016011727297	55.19539110122475	0.0	0.0	false	
line	+	334.5379747602491	55.19001200493923	0.0	0.0	false	
line	+	334.4652114191557	55.18975777910395	0.0	0.0	false	
line	+	334.36516348768856	55.18933680698459	0.0	0.0	false	
line	+	334.30149779313047	55.18902586486777	0.0	0.0	false	
line	+	334.2287382750897	55.188629503032736	0.0	0.0	false	
line	+	334.16507493194945	55.18824681303725	0.0	0.0	false	
line	+	334.1013052717178	55.193022852001555	0.0	0.0	false	
line	+	334.0371722904485	55.213341720955015	0.0	0.0	false	
line	+	333.9639945378696	55.2283626621089	0.0	0.0	false	
line	+	333.89062599793937	55.24853132579996	0.0	0.0	false	
line	+	333.82629528283644	55.268738360371145	0.0	0.0	false	
line	+	333.7713183632707	55.27861457932836	0.0	0.0	false	
line	+	333.70735676559497	55.283183005483835	0.0	0.0	false	
line	+	333.6435483930112	55.282526057860025	0.0	0.0	false	
line	+	333.57044965169763	55.286925713233664	0.0	0.0	false	
line	+	333.48840606913245	55.285982337184336	0.0	0.0	false	
line	+	333.4329302137546	55.30608787976045	0.0	0.0	false	
line	+	333.3954465567618	55.33159036508815	0.0	0.0	false	
line	+	333.3668413540735	55.3623897689137	0.0	0.0	false	
line	+	333.3654064415325	55.398728025836924	0.0	0.0	false	
line	+	333.3729138240603	55.44037428635554	0.0	0.0	false	
line	+	333.3808439896073	55.47163764424988	0.0	0.0	false	
line	+	333.38858354044305	55.50809162959489	0.0	0.0	false	
line	+	333.387161572502	55.54442988896362	0.0	0.0	false	
line	+	333.38532878105633	55.59115040215836	0.0	0.0	false	
line	+	333.3836953230822	55.63267965280368	0.0	0.0	false	
line	+	333.3822627075998	55.66901767861439	0.0	0.0	false	
line	+	333.3804161764064	55.715737909587254	0.0	0.0	false	
line	+	333.4066492936733	55.75242115059162	0.0	0.0	false	
line	+	333.43313031652724	55.78390754660577	0.0	0.0	false	
line	+	333.459458250243	55.82057946817308	0.0	0.0	false	
line	+	333.45789110298284	55.86210944633047	0.0	0.0	false	
line	+	333.45651662412746	55.89844813542675	0.0	0.0	false	
line	+	333.4368028537355	55.92937329931754	0.0	0.0	false	
line	+	333.4263311944908	55.96040824626168	0.0	0.0	false	
line	+	333.3972797300373	55.99121408411641	0.0	0.0	false	
line	+	333.36797225826996	56.02720413624832	0.0	0.0	false	
line	+	333.3481203595453	56.05811501955746	0.0	0.0	false	
line	+	333.3375409151206	56.089142344922664	0.0	0.0	false	
line	+	333.3356129951393	56.13586158010601	0.0	0.0	false	
line	+	333.333679590163	56.18258079056583	0.0	0.0	false	
line	+	333.33195638472847	56.22410896303402	0.0	0.0	false	
line	+	333.33044499727936	56.26044610704732	0.0	0.0	false	
line	+	333.34764062615113	56.29702176899826	0.0	0.0	false	
line	+	333.3838067564313	56.3286370873289	0.0	0.0	false	
line	+	333.4387744394418	56.36046676069196	0.0	0.0	false	
line	+	333.50379313675205	56.376805458810274	0.0	0.0	false	
line	+	333.57824685454375	56.393211836720546	0.0	0.0	false	
line	+	333.64338080666306	56.40947778929675	0.0	0.0	false	
line	+	333.6993495444547	56.420426337471085	0.0	0.0	false	
line	+	333.76473971516003	56.43143735748739	0.0	0.0	false	
line	+	333.8300182419187	56.447605925942746	0.0	0.0	false	
line	+	333.89549266154836	56.45854850327468	0.0	0.0	false	
line	+	333.95160553616427	56.46938395834984	0.0	0.0	false	
line	+	334.0076250317721	56.485386221960006	0.0	0.0	false	
line	+	334.08262125904696	56.496299369451826	0.0	0.0	false	
line	+	334.14814547615396	56.51230165311192	0.0	0.0	false	
line	+	334.2232349629623	56.52313051396026	0.0	0.0	false	
line	+	334.317364735032	56.523622530737704	0.0	0.0	false	
line	+	334.411496738971	56.52404375936822	0.0	0.0	false	
line	+	334.47739028444676	56.52429649904134	0.0	0.0	false	
line	+	334.56211172410036	56.52457047945606	0.0	0.0	false	
line	+	334.6280475139978	56.51955149891031	0.0	0.0	false	
line	+	334.6845874915318	56.50928764928995	0.0	0.0	false	
line	+	334.7505517482729	56.48862679015988	0.0	0.0	false	
line	+	334.8070124580849	56.47830763322655	0.0	0.0	false	
line	+	334.88223601388944	56.47316324219887	0.0	0.0	false	
line	+	334.94804266329237	56.47316819102993	0.0	0.0	false	
line	+	335.0232502040399	56.47313142830201	0.0	0.0	false	
line	+	335.0890566183022	56.473062144806846	0.0	0.0	false	
line	+	335.15483127690254	56.46776577743972	0.0	0.0	false	
line	+	335.220627993819	56.46762723080387	0.0	0.0	false	
line	+	335.28642417921594	56.467454048298336	0.0	0.0	false	
line	+	335.3616190173287	56.46721371484569	0.0	0.0	false	
line	+	335.4462119765135	56.466889267363605	0.0	0.0	false	
line	+	335.52140442631537	56.46655280655915	0.0	0.0	false	
line	+	335.58710618645273	56.46102907283007	0.0	0.0	false	
line	+	335.66228560188654	56.460607858027224	0.0	0.0	false	
line	+	335.7279564731738	56.45501008933785	0.0	0.0	false	
line	+	335.7842136215359	56.44944282053292	0.0	0.0	false	
line	+	335.84972091602333	56.43858901722043	0.0	0.0	false	
line	+	335.9058020452177	56.42777502871963	0.0	0.0	false	
line	+	335.95218506282396	56.406629787266866	0.0	0.0	false	
line	+	336.00730510581843	56.364619045437806	0.0	0.0	false	
line	+	336.04388319036997	56.33313724263695	0.0	0.0	false	
line	+	336.0613775101958	56.291433711111154	0.0	0.0	false	
line	+	336.0791471997886	56.260111160435656	0.0	0.0	false	
line	+	336.0967293340217	56.22359442319433	0.0	0.0	false	
line	+	336.1237700032409	56.192177065411045	0.0	0.0	false	
line	+	336.13195750592956	56.15574519626295	0.0	0.0	false	
line	+	336.13081687918765	56.119403834142744	0.0	0.0	false	
line	+	336.12967876916514	56.083062465304366	0.0	0.0	false	
line	+	336.1283811432465	56.0415294594866	0.0	0.0	false	
line	+	336.1179629061275	56.0052781234773	0.0	0.0	false	
line	+	336.08901081052164	55.96920235682632	0.0	0.0	false	
line	+	336.0788043662749	55.9381393739927	0.0	0.0	false	
line	+	336.0683081539195	55.89669211100582	0.0	0.0	false	
line	+	336.06708453266157	55.85515839719869	0.0	0.0	false	
line	+	336.0658639735057	55.81362464186012	0.0	0.0	false	
line	+	336.06449449064115	55.766899110738045	0.0	0.0	false	
line	+	336.0632804012271	55.725365249216445	0.0	0.0	false	
line	+	336.02537884952505	55.68935954336651	0.0	0.0	false	
line	+	335.9878298304637	55.663725762054106	0.0	0.0	false	
line	+	335.9320666797987	55.643425159063874	0.0	0.0	false	
line	+	335.8672913592446	55.628362322380184	0.0	0.0	false	
line	+	335.8117590039645	55.613198877166944	0.0	0.0	false	
line	+	335.756269736559	55.59801022647897	0.0	0.0	false	
line	+	335.70082356851543	55.582796400107846	0.0	0.0	false	
line	+	335.6454205110654	55.56755742783782	0.0	0.0	false	
line	+	335.5990611037356	55.541858509753915	0.0	0.0	false	
line	+	335.5619331040407	55.51609442494338	0.0	0.0	false	
line	+	335.51576729003375	55.495556098585354	0.0	0.0	false	
line	+	335.4695778395394	55.46980795372462	0.0	0.0	false	
line	+	335.4144886956109	55.45965656730655	0.0	0.0	false	
line	+	335.36846623668237	55.439062455694334	0.0	0.0	false	
line	+	335.31344626736495	55.42886537293433	0.0	0.0	false	
line	+	335.2584108398571	55.41345098015591	0.0	0.0	false	
line	+	335.2216271629181	55.387583472805616	0.0	0.0	false	
line	*	335.08427969585125	55.33072335769522	0.0	0.0	false	
line	+	344.83816111715316	58.69210232191875	0.0	0.0	false	null
line	+	344.83816111715316	58.69210232191875	0.0	0.0	false	
line	+	344.8181079677411	58.690287074092154	0.0	0.0	false	
line	+	344.7879924572309	58.690166677307154	0.0	0.0	false	
line	+	344.76451413793353	58.6935459251285	0.0	0.0	false	
line	+	344.7410024372305	58.69865976734256	0.0	0.0	false	
line	+	344.7274376126321	58.709032330145675	0.0	0.0	false	
line	+	344.71718358650804	58.721157978860376	0.0	0.0	false	
line	+	344.7103030611371	58.73155977601218	0.0	0.0	false	
line	+	344.7033876502668	58.7437000672428	0.0	0.0	false	
line	+	344.6998507748835	58.75411722657281	0.0	0.0	false	
line	+	344.69960310374677	58.76802811591992	0.0	0.0	false	
line	+	344.702710168179	58.78195503072944	0.0	0.0	false	
line	+	344.71597919472003	58.790712591022015	0.0	0.0	false	
line	+	344.73264092913547	58.79774517088434	0.0	0.0	false	
line	+	344.7527233047142	58.801312586475305	0.0	0.0	false	
line	+	344.7728098056679	58.804876882924155	0.0	0.0	false	
line	+	344.79628416506	58.806712774761515	0.0	0.0	false	
line	+	344.81637825833184	58.81027030426392	0.0	0.0	false	
line	+	344.8398585626226	58.812098287382206	0.0	0.0	false	
line	+	344.863364151755	58.81218311206907	0.0	0.0	false	
line	+	344.88357728548334	58.8070357209346	0.0	0.0	false	
line	+	344.9038051935842	58.800146268306335	0.0	0.0	false	
line	+	344.91733288726715	58.79149409711489	0.0	0.0	false	
line	+	344.9208083546549	58.78107103164118	0.0	0.0	false	
line	+	344.92094767022996	58.768898692260855	0.0	0.0	false	
line	+	344.92441977190407	58.758475528878165	0.0	0.0	false	
line	+	344.9278897816358	58.748052271679256	0.0	0.0	false	
line	+	344.9246758506592	58.735869746120954	0.0	0.0	false	
line	+	344.91809472958573	58.72541569825638	0.0	0.0	false	
line	+	344.9081689711771	58.71495070914579	0.0	0.0	false	
line	+	344.89492274672637	58.702735104634705	0.0	0.0	false	
line	*	344.83816111715316	58.69210232191875	0.0	0.0	false	
line	+	349.1284953518344	59.40065158756791	0.0	0.0	false	null
line	+	349.1284953518344	59.40065158756791	0.0	0.0	false	
line	+	349.06709363303435	59.41603373417075	0.0	0.0	false	
line	+	348.995506628373	59.42615343632064	0.0	0.0	false	
line	+	348.91385064715547	59.42580112697261	0.0	0.0	false	
line	+	348.8323010037147	59.42020449160695	0.0	0.0	false	
line	+	348.7610972147223	59.40942350100013	0.0	0.0	false	
line	+	348.7003867018884	59.38828274828022	0.0	0.0	false	
line	+	348.62956345658705	59.36704399913653	0.0	0.0	false	
line	+	348.5688666135683	59.351033656823546	0.0	0.0	false	
line	+	348.49773744457025	59.34529955232424	0.0	0.0	false	
line	+	348.4162845183833	59.34463211215742	0.0	0.0	false	
line	+	348.3246539513266	59.34381959554147	0.0	0.0	false	
line	+	348.2635694108143	59.34324165759117	0.0	0.0	false	
line	+	348.1919017523301	59.35291451219198	0.0	0.0	false	
line	+	348.13059118483534	59.357465313731716	0.0	0.0	false	
line	+	348.0688209724105	59.37237023194074	0.0	0.0	false	
line	+	348.00722744165	59.382053902899486	0.0	0.0	false	
line	+	347.94511687941736	59.402090932223324	0.0	0.0	false	
line	+	347.86252633492927	59.42183857912832	0.0	0.0	false	
line	+	347.8002563085227	59.44180562916851	0.0	0.0	false	
line	+	347.7379123202774	59.46174252563517	0.0	0.0	false	
line	+	347.6857147124674	59.481794094241344	0.0	0.0	false	
line	+	347.60277624915756	59.501375009117446	0.0	0.0	false	
line	+	347.5398997768476	59.52640665072093	0.0	0.0	false	
line	+	347.50734174842	59.55707731973978	0.0	0.0	false	
line	+	347.494915111043	59.59325072777553	0.0	0.0	false	
line	+	347.51356511283154	59.62471047855448	0.0	0.0	false	
line	+	347.57364350437757	59.6515969674757	0.0	0.0	false	
line	+	347.63440162993834	59.66807432211099	0.0	0.0	false	
line	+	347.6957839770991	59.67414170875566	0.0	0.0	false	
line	+	347.7671988602765	59.68550940643205	0.0	0.0	false	
line	+	347.8286371234881	59.69151400980664	0.0	0.0	false	
line	+	347.8898452099219	59.702680705588236	0.0	0.0	false	
line	+	347.9714396504932	59.71925519531292	0.0	0.0	false	
line	+	348.0428153822899	59.735662617754905	0.0	0.0	false	
line	+	348.10395639626506	59.751919859279624	0.0	0.0	false	
line	+	348.14411065352294	59.7783167691813	0.0	0.0	false	
line	+	348.183913869711	59.81508447285026	0.0	0.0	false	
line	+	348.1822526914517	59.856617329121455	0.0	0.0	false	
line	+	348.18079532929926	59.892958440190455	0.0	0.0	false	
line	+	348.16897416811895	59.929193587023796	0.0	0.0	false	
line	+	348.1365997922022	59.96002005979625	0.0	0.0	false	
line	+	348.10394336858576	59.99602984235928	0.0	0.0	false	
line	+	348.0714419661234	60.026840027072005	0.0	0.0	false	
line	+	348.01784388884147	60.06259854832902	0.0	0.0	false	
line	+	347.9648612946405	60.082761682875706	0.0	0.0	false	
line	+	347.9013996375759	60.10277637445786	0.0	0.0	false	
line	+	347.8055225709322	60.143122426956594	0.0	0.0	false	
line	+	347.73113255784926	60.16811013727258	0.0	0.0	false	
line	+	347.6778027723406	60.18815722506807	0.0	0.0	false	
line	+	347.63425862975447	60.218712422352844	0.0	0.0	false	
line	+	347.60048512236267	60.25978538810811	0.0	0.0	false	
line	+	347.5878834181457	60.295965569798526	0.0	0.0	false	
line	+	347.5854321959839	60.33748756769124	0.0	0.0	false	
line	+	347.5730916834467	60.36847595057899	0.0	0.0	false	
line	+	347.57030467973954	60.41518770575363	0.0	0.0	false	
line	+	347.5681308040385	60.45151896128183	0.0	0.0	false	
line	+	347.56532780632506	60.49823044072225	0.0	0.0	false	
line	+	347.584244206701	60.534868307507466	0.0	0.0	false	
line	+	347.58176587464976	60.57638980629278	0.0	0.0	false	
line	+	347.57959148206993	60.61272103275693	0.0	0.0	false	
line	+	347.59797250506887	60.659737169222524	0.0	0.0	false	
line	+	347.63883284805223	60.686287952938635	0.0	0.0	false	
line	+	347.702150832576	60.69235287021307	0.0	0.0	false	
line	+	347.7660564344302	60.68800668885436	0.0	0.0	false	
line	+	347.8098408258345	60.66259937488646	0.0	0.0	false	
line	+	347.85382295365514	60.631986953996474	0.0	0.0	false	
line	+	347.91861415306744	60.60680479790619	0.0	0.0	false	
line	+	347.9933841415553	60.59209388978226	0.0	0.0	false	
line	+	348.0570508187971	60.58760877363157	0.0	0.0	false	
line	+	348.12002843078096	60.598667125952836	0.0	0.0	false	
line	+	348.2035742630694	60.625478656701496	0.0	0.0	false	
line	+	348.24468469550203	60.65703496450528	0.0	0.0	false	
line	+	348.27527096735076	60.68848115436361	0.0	0.0	false	
line	+	348.3161454218805	60.730398499295454	0.0	0.0	false	
line	+	348.325613238583	60.7616422105701	0.0	0.0	false	
line	+	348.3350992653931	60.79288524065949	0.0	0.0	false	
line	+	348.3440351429184	60.83970239831865	0.0	0.0	false	
line	+	348.3427064246986	60.87604359966745	0.0	0.0	false	
line	+	348.3415648324503	60.90719318281067	0.0	0.0	false	
line	+	348.3616091185407	60.943718132759386	0.0	0.0	false	
line	+	348.39258385178533	60.97513747154736	0.0	0.0	false	
line	+	348.4236196023642	61.0065497051775	0.0	0.0	false	
line	+	348.4763294646588	61.0329286914484	0.0	0.0	false	
line	+	348.52928769105756	61.05409528538843	0.0	0.0	false	
line	+	348.57142789479656	61.08035905541866	0.0	0.0	false	
line	+	348.62438326656115	61.106680383458745	0.0	0.0	false	
line	+	348.67756359405223	61.127789006624894	0.0	0.0	false	
line	+	348.73068657717204	61.154068850535324	0.0	0.0	false	
line	+	348.7838978966104	61.180327905953185	0.0	0.0	false	
line	+	348.82630505933685	61.21170447182084	0.0	0.0	false	
line	+	348.825287744139	61.25843395218654	0.0	0.0	false	
line	+	348.82438063196344	61.2999713041879	0.0	0.0	false	
line	+	348.8127603012303	61.336261622798	0.0	0.0	false	
line	+	348.7686022456295	61.37237837307934	0.0	0.0	false	
