Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	251.3995009156008	-29.371829447967073	0.0	0.0	false	null
line	+	251.3995009156008	-29.371829447967073	0.0	0.0	false	
line	+	251.08058420856202	-29.44417207177801	0.0	0.0	false	
line	+	251.00713901986683	-29.467394861077135	0.0	0.0	false	
line	+	250.90927398667336	-29.501891267951407	0.0	0.0	false	
line	+	250.83607956365407	-29.535796854006744	0.0	0.0	false	
line	+	250.73809591753997	-29.570181256129665	0.0	0.0	false	
line	+	250.6521144577548	-29.5934849977432	0.0	0.0	false	
line	+	250.57877451082203	-29.62726480175687	0.0	0.0	false	
line	+	250.49271141049311	-29.650476694525505	0.0	0.0	false	
line	+	250.39422612173655	-29.67386691611501	0.0	0.0	false	
line	+	250.307809542737	-29.686203188487802	0.0	0.0	false	
line	+	250.19633453487808	-29.68814405335866	0.0	0.0	false	
line	+	250.1096292893589	-29.68959560019325	0.0	0.0	false	
line	+	250.0353088544942	-29.69079937667095	0.0	0.0	false	
line	+	249.9362126519477	-29.692346387855757	0.0	0.0	false	
line	+	249.83711393371811	-29.693827080581002	0.0	0.0	false	
line	+	249.7504005780695	-29.695068280583815	0.0	0.0	false	
line	+	249.62652130673092	-29.696753330157556	0.0	0.0	false	
line	+	249.51502705488116	-29.698181256163952	0.0	0.0	false	
line	+	249.41591887231738	-29.69938003784935	0.0	0.0	false	
line	+	249.34176043440118	-29.71100642585731	0.0	0.0	false	
line	+	249.21785785217014	-29.71234958595258	0.0	0.0	false	
line	+	249.1311244340651	-29.713228103230136	0.0	0.0	false	
line	+	248.99482658206787	-29.71450597191652	0.0	0.0	false	
line	+	248.89557168103832	-29.70458508976163	0.0	0.0	false	
line	+	248.79633616832106	-29.694597653864328	0.0	0.0	false	
line	+	248.69712014185146	-29.684543688349237	0.0	0.0	false	
line	+	248.56076473159675	-29.67465026405532	0.0	0.0	false	
line	+	248.46159148755507	-29.664438405564006	0.0	0.0	false	
line	+	248.37482203884025	-29.654102054029142	0.0	0.0	false	
line	+	248.27562478350643	-29.632993889436218	0.0	0.0	false	
line	+	248.1888472093246	-29.611776840964925	0.0	0.0	false	
line	+	248.11452750879158	-29.601244428222515	0.0	0.0	false	
line	+	248.02784651326144	-29.59070473242892	0.0	0.0	false	
line	+	247.91638261000668	-29.558613377374517	0.0	0.0	false	
line	+	247.82975767885353	-29.54795768331947	0.0	0.0	false	
line	+	247.75550407531557	-29.515701910255952	0.0	0.0	false	
line	+	247.63184166232736	-29.483402913532956	0.0	0.0	false	
line	+	247.55768355781288	-29.46181972097396	0.0	0.0	false	
line	+	247.45886139073127	-29.42939402589287	0.0	0.0	false	
