Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	165.33646662886616	-59.86033169246483	0.0	0.0	false	null
line	+	165.33646662886616	-59.86033169246483	0.0	0.0	false	
line	+	165.33064021236913	-59.86033358625335	0.0	0.0	false	
line	+	165.32837438356125	-59.86033425324812	0.0	0.0	false	
line	+	165.32643259401414	-59.86065984951549	0.0	0.0	false	
line	+	165.32449093172673	-59.86114794497284	0.0	0.0	false	
line	+	165.32222504734244	-59.8611485063741	0.0	0.0	false	
line	+	165.31963546509994	-59.86114910033187	0.0	0.0	false	
line	+	165.31769327836008	-59.86114951244965	0.0	0.0	false	
line	+	165.31477988034248	-59.86098754925136	0.0	0.0	false	
line	+	165.31186630352852	-59.86050046617253	0.0	0.0	false	
line	+	165.30960037057127	-59.86033828300822	0.0	0.0	false	
line	+	165.30765806502507	-59.86001349186137	0.0	0.0	false	
line	+	165.30150753976713	-59.858551390525754	0.0	0.0	false	
line	+	165.29988899682075	-59.85790140245478	0.0	0.0	false	
line	+	165.29794685722675	-59.85725141279096	0.0	0.0	false	
line	+	165.2963284470888	-59.85660138104288	0.0	0.0	false	
line	+	165.2947101001904	-59.855951329443215	0.0	0.0	false	
line	+	165.29309179281609	-59.85497620241971	0.0	0.0	false	
line	+	165.29179720303964	-59.8538385253779	0.0	0.0	false	
line	+	165.29050270178672	-59.85270083563274	0.0	0.0	false	
line	+	165.28985549818327	-59.851563138742236	0.0	0.0	false	
line	+	165.2895319268049	-59.85058796963839	0.0	0.0	false	
line	+	165.28888480616922	-59.84928774019704	0.0	0.0	false	
line	+	165.2885612853547	-59.848312568710995	0.0	0.0	false	
line	+	165.28856134697838	-59.847337401986856	0.0	0.0	false	
line	+	165.28856149075125	-59.845062012960696	0.0	0.0	false	
line	+	165.28856155236141	-59.84408684623364	0.0	0.0	false	
line	+	165.28856161396737	-59.84311167950556	0.0	0.0	false	
line	+	165.2885616858361	-59.8419739849881	0.0	0.0	false	
line	+	165.28856175769923	-59.840836290469035	0.0	0.0	false	
line	+	165.28856183982165	-59.839536068159404	0.0	0.0	false	
line	+	165.2885619014087	-59.83856090142563	0.0	0.0	false	
line	+	165.28888544038549	-59.837423211661964	0.0	0.0	false	
line	+	165.28953240780353	-59.83644805206602	0.0	0.0	false	
line	+	165.2908262336945	-59.835472890087736	0.0	0.0	false	
line	+	165.29211998380444	-59.834497715412944	0.0	0.0	false	
line	+	165.29341367155777	-59.83368505583306	0.0	0.0	false	
line	+	165.29503069778426	-59.83270984545476	0.0	0.0	false	
line	+	165.29794117026066	-59.831246966818696	0.0	0.0	false	
line	+	165.29955794553027	-59.83027170091239	0.0	0.0	false	
line	+	165.301174728692	-59.82962147075742	0.0	0.0	false	
line	+	165.30311471224937	-59.82864613505137	0.0	0.0	false	
line	+	165.30505458219045	-59.82767077079645	0.0	0.0	false	
line	+	165.30667113179433	-59.82702047323227	0.0	0.0	false	
line	+	165.30861089048744	-59.82620758443034	0.0	0.0	false	
line	+	165.31055055450705	-59.82539466708439	0.0	0.0	false	
line	+	165.3128136824026	-59.824906722829716	0.0	0.0	false	
line	+	165.31475328564196	-59.82425627142467	0.0	0.0	false	
line	+	165.31669306711893	-59.82393084704142	0.0	0.0	false	
line	+	165.3186326742427	-59.8234428663325	0.0	0.0	false	
line	+	165.32024875360287	-59.82279240227222	0.0	0.0	false	
line	+	165.32315725209486	-59.8213289670357	0.0	0.0	false	
line	+	165.32574305408116	-59.82067819292236	0.0	0.0	false	
line	+	165.32768251986295	-59.820352606815014	0.0	0.0	false	
line	+	165.32994524590526	-59.820026896207416	0.0	0.0	false	
line	+	165.33220813036314	-59.81986367451635	0.0	0.0	false	
line	+	165.33447120634483	-59.81986294173219	0.0	0.0	false	
line	+	165.33673450696458	-59.82002469784401	0.0	0.0	false	
line	+	165.33867499829003	-59.82051158875871	0.0	0.0	false	
line	+	165.34093934441802	-59.821323383668066	0.0	0.0	false	
line	+	165.3425571637375	-59.822135395846125	0.0	0.0	false	
line	+	165.34482145063075	-59.82278459631105	0.0	0.0	false	
line	+	165.3467619472265	-59.82310884041171	0.0	0.0	false	
line	+	165.34902638223323	-59.8237579686367	0.0	0.0	false	
line	+	165.35096727067594	-59.824244678553285	0.0	0.0	false	
line	+	165.3529085195331	-59.82489388760937	0.0	0.0	false	
line	+	165.35484984406494	-59.82554306807345	0.0	0.0	false	
line	+	165.35711492641116	-59.82635458504538	0.0	0.0	false	
line	+	165.3590567517924	-59.827166231256996	0.0	0.0	false	
line	+	165.36067563823588	-59.82814054869635	0.0	0.0	false	
line	+	165.36197088519052	-59.828952493869885	0.0	0.0	false	
line	+	165.36326619530993	-59.82976442631468	0.0	0.0	false	
line	+	165.36488496902726	-59.83057616436022	0.0	0.0	false	
line	+	165.36650345155073	-59.831225354843525	0.0	0.0	false	
line	+	165.36812237520917	-59.832037053133206	0.0	0.0	false	
line	+	165.36974176374434	-59.83301125921304	0.0	0.0	false	
line	+	165.3710378135467	-59.833985642955106	0.0	0.0	false	
line	+	165.3713640042081	-59.8351231390688	0.0	0.0	false	
line	+	165.37168982167833	-59.836098106707176	0.0	0.0	false	
line	+	165.3716933813526	-59.83756085569696	0.0	0.0	false	
line	+	165.37169615023174	-59.83869854935325	0.0	0.0	false	
line	+	165.37072805743176	-59.839674308115775	0.0	0.0	false	
line	+	165.36911214541269	-59.84032539089015	0.0	0.0	false	
line	+	165.36782004831716	-59.84113879266992	0.0	0.0	false	
line	+	165.36620400835747	-59.84178983980972	0.0	0.0	false	
line	+	165.36458862704407	-59.842765922516165	0.0	0.0	false	
line	+	165.36362056390695	-59.84390415677981	0.0	0.0	false	
line	+	165.36329951654568	-59.845042029166684	0.0	0.0	false	
line	+	165.363301644603	-59.84601719529498	0.0	0.0	false	
line	+	165.36330412751414	-59.84715488911018	0.0	0.0	false	
line	+	165.36330625587587	-59.848130055236595	0.0	0.0	false	
line	+	165.36233799295388	-59.84926828008304	0.0	0.0	false	
line	+	165.3613693185107	-59.85024397012875	0.0	0.0	false	
line	+	165.3604005872816	-59.85121965306083	0.0	0.0	false	
line	+	165.35943247100795	-59.85252038427392	0.0	0.0	false	
line	+	165.35813999355062	-59.85349621890171	0.0	0.0	false	
line	+	165.35717107299766	-59.85447187811762	0.0	0.0	false	
line	+	165.35620209563623	-59.855447530217376	0.0	0.0	false	
line	+	165.35491003744326	-59.85674838861331	0.0	0.0	false	
line	+	165.35361726316	-59.85772417893233	0.0	0.0	false	
line	+	165.35200043955845	-59.85853757972924	0.0	0.0	false	
line	+	165.35038324515145	-59.859188432994394	0.0	0.0	false	
line	+	165.34844145570688	-59.85935182539872	0.0	0.0	false	
line	+	165.34649964719122	-59.859515189226876	0.0	0.0	false	
line	+	165.34455781960753	-59.85967852447852	0.0	0.0	false	
line	+	165.34261622677184	-59.860004358888936	0.0	0.0	false	
line	*	165.33646662886616	-59.86033169246483	0.0	0.0	false	
