Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	304.5396491796307	38.953631951141034	0.0	0.0	false	null
line	+	304.5396491796307	38.953631951141034	0.0	0.0	false	
line	+	304.51635000400233	38.948822387338296	0.0	0.0	false	
line	+	304.50857902007886	38.94279028865921	0.0	0.0	false	
line	+	304.4992581595255	38.93796628751378	0.0	0.0	false	
line	+	304.48838726145493	38.93435001149934	0.0	0.0	false	
line	+	304.47907077079685	38.93193959554883	0.0	0.0	false	
line	+	304.46665098479207	38.93073721713553	0.0	0.0	false	
line	+	304.45733741904263	38.93194786731923	0.0	0.0	false	
line	+	304.4480239453987	38.93436537392912	0.0	0.0	false	
line	+	304.44181603155437	38.94161210882096	0.0	0.0	false	
line	+	304.4356066472724	38.94765090837537	0.0	0.0	false	
line	+	304.43250206799087	38.954896790510574	0.0	0.0	false	
line	+	304.4309507335777	38.9705957161719	0.0	0.0	false	
line	+	304.42939833861806	38.981464210262054	0.0	0.0	false	
line	+	304.4262916377979	38.98870991960899	0.0	0.0	false	
line	+	304.4216304712716	38.99716312436997	0.0	0.0	false	
line	+	304.41541418773386	39.00561603668435	0.0	0.0	false	
line	+	304.40919666817564	39.01286101494718	0.0	0.0	false	
line	+	304.3998704685482	39.01648225803351	0.0	0.0	false	
line	+	304.3889907869644	39.016479497182466	0.0	0.0	false	
line	+	304.3781111063423	39.016475719176	0.0	0.0	false	
line	+	304.3656771871929	39.01647015595822	0.0	0.0	false	
line	+	304.35324085039264	39.01887846323569	0.0	0.0	false	
line	+	304.3407979730181	39.02611583794797	0.0	0.0	false	
line	+	304.3345725171308	39.03214922360491	0.0	0.0	false	
line	+	304.32677463942144	39.0502569718017	0.0	0.0	false	
line	+	304.3236543649432	39.057499922630804	0.0	0.0	false	
line	+	304.3220870058851	39.0659517574607	0.0	0.0	false	
line	+	304.32207303951054	39.07561253844371	0.0	0.0	false	
line	+	304.3236148235789	39.085274668249696	0.0	0.0	false	
line	+	304.3267163335555	39.092522890909166	0.0	0.0	false	
line	+	304.3313745576882	39.09977227712115	0.0	0.0	false	
line	+	304.3313634401587	39.108225456036934	0.0	0.0	false	
line	+	304.3313539075232	39.11547103694656	0.0	0.0	false	
line	+	304.3251163389562	39.123919098497296	0.0	0.0	false	
line	+	304.31887546662335	39.13357442097928	0.0	0.0	false	
line	+	304.3110758406141	39.14322791002593	0.0	0.0	false	
line	+	304.3048333682614	39.15167488159945	0.0	0.0	false	
line	+	304.30482108831654	39.158920454783136	0.0	0.0	false	
line	+	304.30480061294645	39.170996408466735	0.0	0.0	false	
line	+	304.30478832244455	39.17824197975055	0.0	0.0	false	
line	+	304.30944798211175	39.186699828358414	0.0	0.0	false	
line	+	304.31723064783614	39.19153759790204	0.0	0.0	false	
line	+	304.3296906559463	39.19517112436125	0.0	0.0	false	
line	+	304.33747565427177	39.20000754264477	0.0	0.0	false	
line	+	304.34370055840094	39.20725757013819	0.0	0.0	false	
line	+	304.3468095093011	39.21450524519949	0.0	0.0	false	
