Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	289.6498878837059	-39.281854901389515	0.0	0.0	false	null
line	+	289.6498878837059	-39.281854901389515	0.0	0.0	false	
line	+	289.5198846318573	-39.24707530965317	0.0	0.0	false	
line	+	289.47121807639144	-39.23555447166346	0.0	0.0	false	
line	+	289.42236636377226	-39.2177845187362	0.0	0.0	false	
line	+	289.3655019798549	-39.200142917006275	0.0	0.0	false	
line	+	289.30847527526146	-39.176244900357005	0.0	0.0	false	
line	+	289.25970604468563	-39.15840950537837	0.0	0.0	false	
line	+	289.2029305647601	-39.140691740456454	0.0	0.0	false	
line	+	289.1461836606496	-39.12294740551033	0.0	0.0	false	
line	+	289.09749250216055	-39.10504681355911	0.0	0.0	false	
line	+	289.0408008502894	-39.08725316064808	0.0	0.0	false	
line	+	288.9921610877085	-39.069310271893194	0.0	0.0	false	
line	+	288.93552469442125	-39.05146738089786	0.0	0.0	false	
line	+	288.87876443565574	-39.027367684840044	0.0	0.0	false	
line	+	288.77380266345614	-38.99767174669625	0.0	0.0	false	
line	+	288.7174168865894	-38.985957396150724	0.0	0.0	false	
line	+	288.6606503291451	-38.95552504963217	0.0	0.0	false	
line	+	288.60406055718335	-38.93129676246533	0.0	0.0	false	
line	+	288.55576260039	-38.91940957346683	0.0	0.0	false	
line	+	288.5073612598072	-38.90127239073431	0.0	0.0	false	
line	+	288.4508669642289	-38.87697250750387	0.0	0.0	false	
line	+	288.40252123200366	-38.858793396234134	0.0	0.0	false	
line	+	288.3462016995294	-38.84067543844253	0.0	0.0	false	
line	+	288.29790728292267	-38.822454511906976	0.0	0.0	false	
line	+	288.2416430120543	-38.80428784899506	0.0	0.0	false	
line	+	288.19349177634433	-38.79225612082706	0.0	0.0	false	
line	+	288.12120975506343	-38.76794156413363	0.0	0.0	false	
line	+	288.0650333344847	-38.74969269418753	0.0	0.0	false	
line	+	288.01679573804563	-38.725128531188766	0.0	0.0	false	
line	+	287.96046507218045	-38.68813796004496	0.0	0.0	false	
line	+	287.92812583851014	-38.65096601348937	0.0	0.0	false	
line	+	287.87974421452543	-38.60142310368455	0.0	0.0	false	
line	+	287.8475473910199	-38.57046083582824	0.0	0.0	false	
line	+	287.8074127716785	-38.53953482747986	0.0	0.0	false	
line	+	287.77527475099873	-38.508553380344964	0.0	0.0	false	
